208501 BD+55  2644  30691 8371 108165 215453.16 +563640.4  5.74  13       Cep
208565 BD+11  4696  30719 8373 108339 215656.39 +120435.5  5.54  17       Peg
208816 BD+62  2007  30731 8383 108317 215639.14 +633732.0  5.11     VV    Cep
209008 BD+06  4940  30779 8385 108612 220007.92 +064302.8  6.00  18       Peg
209014 CD-29 18119  30785 8386 108661 220050.22 -282713.5  5.43  12 eta   PsA
209100 CP-57 10015  30817 8387 108870 220317.44 -564647.3  4.69     eps   Ind
209128 BD-00  4296  30799 8390 108691 220105.01 +003617.1  5.60  28       Aqr
209166 BD+12  4737  30803 8392 108693 220105.32 +130711.9  5.61  20       Peg
209167 BD+07  4779  30804 8393 108699 220109.24 +081525.8  5.65  19       Peg
209278 BD-17  6422  30823 8396 108797 220226.25 -165753.4  6.39  29       Aqr
209369 BD+72  1009  30800 8400 108535 215915.10 +731049.0  5.04  16       Cep
209396 BD-07  5688  30842 8401 108868 220316.43 -063120.7  5.55  30       Aqr
209409 BD-02  5681  30844 8402 108874 220318.83 -020919.2  4.74  31 omi   Aqr
209459 BD+10  4681  30846 8404 108875 220319.02 +112311.6  5.83  21       Peg
209476 CD-30 18985  30856 8405 108952 220423.83 -295459.5  6.45  13       PsA
209481 BD+57  2441  30837 8406 108772 220204.58 +580001.3  5.55  14       Cep
209529 CP-60  7541  30878 8409 109081 220550.95 -593809.4  5.62     kap   Ind
209625 BD-01  4242  30872 8410 108991 220447.43 -005422.5  5.29  32       Aqr
209688 CD-40 14639  30892 8411 109111 220606.90 -393235.0  4.47     lam   Gru
209744 BD+59  2456  30874      108925 220353.86 +594852.5  6.69  15       Cep
209747 BD+04  4800  30894 8413 109068 220540.69 +050329.8  4.86  22 nu.   Peg
209750 BD-01  4246  30896 8414 109074 220547.03 -001911.4  2.95  34 alf   Aqr
209772 BD+62  2028  30880 8416 108924 220352.93 +630711.2  5.26  18       Cep
209790 BD+63  1802A 30877 8417 108917 220347.16 +643739.9  4.26  17 ksi   Cep
209791 BD+63  1802B 30876             220344.5  +643736.   4.3   17 ksi   Cep
209819 BD-14  6209  30914 8418 109139 220626.21 -135210.3  4.29  33 iot   Aqr
209833 BD+28  4284  30899 8419 109056 220534.65 +285750.4  5.69  23       Peg
209952 CD-47 14063  30942 8425 109268 220813.88 -465738.2  1.73     alf   Gru
209960 BD+62  2029  30904 8426 109005 220500.48 +624707.9  5.27  20       Cep
209975 BD+61  2246  30907 8428 109017 220508.79 +621647.4  5.07  19       Cep
210027 BD+24  4533  30932 8430 109176 220700.47 +252042.2  3.77  24 iot   Peg
210049 CD-33 15922  30954 8431 109285 220822.95 -325918.2  4.50  14 mu.   PsA
210066 CD-34 15421  30957 8433 109289 220825.93 -340237.4  4.99     ups   PsA
210129 BD+21  4695  30956 8438 109240 220750.33 +214211.1  5.79  25       Peg
210191 BD-19  6227  30977 8439 109332 220858.99 -183110.5  5.80  35       Aqr
210302 CD-33 15941  31003 8447 109422 221008.48 -323254.4  4.94  15 tau   PsA
210334 BD+45  3813  30985 8448 109303 220840.86 +454431.7  6.11     AR    Lac
210354 BD+32  4349  30995 8449 109352 220913.68 +331021.0  5.58  27 pi.01 Peg
210418 BD+05  4961  31013 8450 109427 221011.82 +061152.0  3.52  26 the   Peg
210422 BD-11  5770  31017      109460 221031.74 -104913.7  6.64  37       Aqr
210424 BD-12  6196  31021 8452 109472 221037.46 -113353.9  5.43  38 e     Aqr
210459 BD+32  4352  31016 8454 109410 220959.25 +331041.8  4.28  29 pi.   Peg
210516 BD+20  5093  31025 8459 109458 221030.18 +205840.8  6.45  28       Peg
210705 BD-14  6229  31061 8462 109624 221225.74 -141137.8  6.04  39       Aqr
210745 BD+57  2475  31044 8465 109492 221051.26 +581204.5  3.39  21 zet   Cep
210807 BD+71  1111  31037 8468 109400 220948.37 +722028.3  4.79  24       Cep
210839 BD+58  2402  31066 8469 109556 221130.58 +592452.3  5.05  22 lam   Cep
210853 CP-78  1442  31133 8471 110078 221750.70 -773041.7  5.49     psi   Oct
210934 CD-28 17653  31095 8478 109789 221418.74 -274600.9  5.45  16 lam   PsA
210960 BD-21  6180  31099 8480 109786 221418.02 -210428.9  5.33  41       Aqr
210967 CP-81   995  31166 8481 110256 222001.48 -802622.7  5.09     eps   Oct
211088 CD-41 14810  31125 8486 109908 221536.88 -412048.3  4.79     mu.01 Gru
211202 CD-42 15846  31138 8488 109973 221626.57 -413737.9  5.11     mu.02 Gru
211336 BD+56  2741  31135 8494 109857 221501.68 +570236.5  4.18  23 eps   Cep
211361 BD-13  6148  31150 8496 110000 221648.04 -124953.2  5.34  42       Aqr
211388 BD+37  4526  31143 8498 109937 221558.17 +374455.4  4.14   1       Lac
211391 BD-08  5845  31152 8499 110003 221649.97 -074659.7  4.17  43 the   Aqr
211416 CP-60  7561  31183 8502 110130 221830.18 -601534.2  2.87     alf   Tuc
211434 BD-06  5960  31163 8504 110023 221706.50 -052314.0  5.75  44       Aqr
211539 CP-86   406  31327 8505 111196 223137.83 -855802.6  5.76     ups   Oct
211676 BD-14  6255  31199 8508 110179 221900.70 -131817.9  5.96  45       Aqr
211833 BD+62  2059  31205 8511 110103 221812.59 +624815.7  5.75  25       Cep
211838 BD-08  5855  31225 8512 110273 222011.91 -074916.0  5.35  46 rho   Aqr
211924 BD+05  4998  31230 8513 110298 222027.56 +054722.2  5.37  30       Peg
211998 CP-72  2690  31284 8515 110618 222434.39 -721513.6  5.28     nu.   Ind
212010 BD-22  5897  31247 8516 110391 222135.58 -213552.9  5.12  47       Aqr
212061 BD-02  5741  31257 8518 110395 222139.30 -012314.5  3.86  48 gam   Aqr
212076 BD+11  4784  31255 8520 110386 222131.07 +121218.6  4.82  31       Peg
212087 CD-46 14292  31273 8521 110478 222244.18 -455652.5  6.42     pi.01 Gru
212097 BD+27  4299  31253 8522 110371 222119.33 +281949.9  4.78  32       Peg
212120 BD+45  3894  31252 8523 110351 222101.53 +463211.6  4.55   2       Lac
212132 CD-46 14295  31279 8524 110506 222307.79 -455542.0  5.62     pi.02 Gru
212271 CD-25 15905  31291 8529 110529 222330.79 -244545.6  5.53  49       Aqr
212395 BD+20  5139  31300 8532 110548 222339.36 +205053.8  6.20  33       Peg
212404 BD-05  5780  31307 8533 110578 222406.87 -045013.2  5.79  51       Aqr
212430 BD-14  6276  31317 8534 110602 222427.03 -133145.9  5.76  50       Aqr
212466 BD+55  2737  31299      110504 222307.02 +555747.6  6.44     RW    Cep
212496 BD+51  3358  31310 8538 110538 222333.64 +521346.2  4.42   3 bet   Lac
212571 BD+00  4872  31328 8539 110672 222516.61 +012238.6  4.80  52 pi.   Aqr
212581 CP-65  4044  31346 8540 110838 222719.87 -645759.0  4.51     del   Tuc
212593 BD+48  3715  31326 8541 110609 222431.00 +492835.0  4.55   4       Lac
212697 BD-17  6520  31348 8544 110778 222634.2  -164429.   6.57  53 f     Aqr
212698 BD-17  6521  31349 8545        222634.4  -164433.   6.35  53 f     Aqr
212754 BD+03  4705  31355 8548 110785 222637.22 +042337.1  5.76  34       Peg
212943 BD+03  4710  31377 8551 110882 222751.48 +044147.1  4.78  35       Peg
212953 CD-39 14723  31387 8552 110936 222839.18 -390753.0  5.47     nu.   Gru
213009 CD-44 14931  31400 8556 110997 222916.15 -432944.0  3.97     del01 Gru
213051 BD-00  4365B 31398 8558 110960 222849.80 -000112.2  3.65  55 zet01 Aqr
213052 BD-00  4365A 31399 8559        222850.1  -000112.   4.42  55 zet02 Aqr
213080 CD-44 14935  31412 8560 111043 222945.45 -434457.2  4.12     del02 Gru
213087 BD+64  1664  31380 8561 110817 222705.31 +650756.2  5.52  26       Cep
213119 BD+08  4874  31408 8562 110986 222907.95 +090744.7  5.60  36       Peg
213235 BD+03  4713  31425 8566 111062 222957.95 +042555.4  5.51  37       Peg
213236 BD-15  6231  31428 8567 111086 223017.33 -143508.3  6.36  56       Aqr
213296 CD-26 16175  31444 8570 111138 223053.75 -260424.8  6.43     zet   PsA
213306 BD+57  2548  31421 8571 110991 222910.25 +582454.7  4.07  27 del   Cep
213307 BD+57  2547  31419      110988 222909.23 +582414.7  6.31  27 del   Cep
213310 BD+46  3719A 31426 8572 111022 222931.82 +474224.8  4.34   5       Lac
213320 BD-11  5850  31440 8573 111123 223038.82 -104040.4  4.82  57 sig   Aqr
213323 BD+31  4708  31430 8574 111068 223001.79 +323421.6  5.64  38       Peg
213398 CD-32 17126  31459 8576 111188 223130.29 -322045.7  4.29  17 bet   PsA
213403 BD+78   796  31401 8578 110787 222642.45 +784709.4  5.83  28       Cep
213420 BD+42  4420  31449 8579 111104 223029.26 +430724.2  4.52   6       Lac
213442 CP-62  6348  31478 8582 111310 223300.01 -615855.5  4.91     nu.   Tuc
213464 BD-11  5855  31468 8583 111200 223141.28 -105419.7  6.39  58       Aqr
213558 BD+49  3875  31471 8585 111169 223117.38 +501656.8  3.76   7 alf   Lac
213617 BD+19  4949  31486 8586 111278 223235.38 +201347.8  6.43  39       Peg
213789 BD-02  5781  31507 8590 111394 223402.89 -013427.0  5.88  60       Aqr
213798 BD+78   801  31474 8591 111056 222952.97 +784927.6  5.45  29 rho   Cep
213845 BD-21  6251  31516 8592 111449 223441.50 -204228.3  5.21  59 ups   Aqr
213998 BD-00  4384  31534 8597 111497 223521.33 -000702.5  4.04  62 eta   Aqr
214085 CD-41 14959  31547 8600 111594 223629.27 -403457.0  6.28     sig01 Gru
214150 CD-41 14963  31563 8602 111643 223658.82 -403527.1  5.85     sig02 Gru
214167 BD+38  4808B 31550      111546 223552.28 +393803.6  5.73   8       Lac
214168 BD+38  4808A 31551 8603 111544 223552.10 +393741.4  6.60   8       Lac
214376 BD-04  5716  31581 8610 111710 223745.42 -041339.9  5.04  63 kap   Aqr
214454 BD+50  3770  31586 8613 111674 223722.47 +513243.3  4.64   9       Lac
214470 BD+72  1049  31567 8615 111532 223545.78 +733835.3  5.08  31       Cep
214567 BD+18  5014  31610 8618 111810 223852.62 +193121.0  5.84  40       Peg
214680 BD+38  4826  31626 8622 111841 223915.68 +390301.0  4.89  10       Lac
214698 BD+18  5021  31634 8624 111884 223947.01 +194052.1  6.33  41       Peg
214734 BD+62  2102  31620 8627 111797 223839.05 +633504.3  5.19  30       Cep
214748 CD-27 16010  31646 8628 111954 224039.33 -270237.0  4.18  18 eps   PsA
214846 CP-82   889  31712 8630 112405 224603.72 -812253.8  4.13     bet   Oct
214868 BD+43  4266  31652 8632 111944 224030.78 +441634.6  4.50  11       Lac
214923 BD+10  4797  31664 8634 112029 224127.67 +104953.0  3.41  42 zet   Peg
214952 CD-47 14308  31685 8636 112122 224239.93 -465304.4  2.07     bet   Gru
214966 CD-30 19267  31680 8637 112102 224222.08 -292139.6  6.12  19       PsA
214993 BD+39  4912  31670 8640 112031 224128.65 +401331.7  5.25  12       Lac
214994 BD+28  4436  31674 8641 112051 224145.41 +291827.7  4.80  43 omi   Peg
215104 CD-42 16049  31701 8644 112203 224329.97 -412450.8  4.84     rho   Gru
215143 BD-07  5838  31703 8647 112179 224314.25 -065746.5  6.40  67       Aqr
215167 BD-19  6324  31708 8649 112211 224335.25 -184949.1  4.68  66 g     Aqr
215182 BD+29  4741  31706 8650 112158 224300.13 +301316.7  2.93  44 eta   Peg
215369 CP-54 10123  31744 8655 112374 224537.85 -533000.6  4.84     eta   Gru
215373 BD+41  4594  31732 8656 112242 224405.49 +414909.2  5.11  13       Lac
215510 BD+18  5046  31753 8660 112358 224528.19 +192159.1  6.27  45       Peg
215573 CP-80  1055  31821 8663 112781 225022.75 -800725.7  5.32     ksi   Oct
215648 BD+11  4875  31778 8665 112447 224641.44 +121026.7  4.20  46 ksi   Peg
215665 BD+22  4709  31776 8667 112440 224631.84 +233356.4  3.97  47 lam   Peg
215721 BD-20  6486  31794 8670 112529 224733.19 -193646.3  5.24  68       Aqr
215766 BD-14  6346  31802 8673 112542 224742.75 -140323.1  5.68  69 tau01 Aqr
215789 CD-51 13389  31813 8675 112623 224833.20 -511900.1  3.49     eps   Gru
215874 BD-11  5923  31822 8676 112615 224830.19 -103319.8  6.19  70       Aqr
216032 BD-14  6354  31836 8679 112716 224935.51 -133533.1  4.05  71 tau02 Aqr
216131 BD+23  4615  31851 8684 112748 225000.10 +243606.1  3.51  48 mu.   Peg
216200 BD+41  4623  31861 8690 112778 225021.77 +415712.3  5.91  14       Lac
216210 CD-30 19324  31868 8693 112862 225120.94 -293210.6  5.99  21       PsA
216228 BD+65  1814  31857 8694 112724 224940.91 +661202.6  3.50  32 iot   Cep
216336 CD-33 16270  31895 8695 112948 225231.56 -325231.6  4.46  22 gam   PsA
216385 BD+09  5122  31899 8697 112935 225223.77 +095008.0  5.16  49 sig   Peg
216386 BD-08  5968  31903 8698 112961 225236.86 -073446.8  3.73  73 lam   Aqr
216397 BD+42  4521  31896 8699 112917 225201.95 +431844.5  4.95  15       Lac
216435 CD-49 13988  31913 8700 113044 225337.74 -483553.1  6.03     tau01 Gru
216437 CP-70  2971  31926 8701 113137 225439.56 -700426.0  6.04     rho   Ind
216494 BD-12  6371  31918 8704 113031 225328.69 -113659.5  5.80  74       Aqr
216627 BD-16  6173  31943 8709 113136 225439.04 -154914.7  3.27  76 del   Aqr
216637 BD-07  5886  31942 8710 113127 225434.13 -071216.3  6.20  78       Aqr
216640 BD-17  6619  31944 8711 113148 225445.60 -161618.3  5.53  77       Aqr
216655 CD-49 13996  31953      113191 225516.18 -482756.9  7.22     tau02 Gru
216656 CD-49 13997  31952      113190 225516.19 -482930.8  6.67     tau02 Gru
216701 BD+00  4939  31956 8715 113167 225459.47 +010353.6  6.11   1       Psc
216735 BD+08  4961  31963 8717 113186 225513.62 +084857.9  4.91  50 rho   Peg
216763 CD-33 16303  31974 8720 113246 225556.89 -323222.9  4.20  23 del   PsA
216823 CD-48 14364  31980 8722 113307 225647.82 -475809.2  5.72     tau03 Gru
216916 BD+40  4949  31987 8725 113281 225623.63 +413614.0  5.60  16       Lac
216956 CD-30 19370  32000 8728 113368 225738.83 -293718.6  1.17  24 alf   PsA
217014 BD+19  5036  32003 8729 113357 225727.85 +204607.3  5.45  51       Peg
217050 BD+47  3985  31998 8731 113327 225704.49 +484102.7  5.34     EW    Lac
217232 BD+10  4859  32034 8739 113503 225911.80 +114344.2  5.76  52       Peg
217264 BD+00  4950  32037 8742 113521 225927.40 +005747.1  5.43   2       Psc
217364 CP-53 10382  32061 8747 113638 230052.87 -524514.8  4.11     zet   Gru
217428 BD-00  4443  32065 8750 113610 230037.88 +001109.0  6.22   3       Psc
217531 BD-07  5910  32079 8757 113674 230123.65 -070340.1  6.23  81       Aqr
217675 BD+41  4664A 32095 8762 113726 230155.25 +421933.5  3.62   1 omi   And
217701 BD-07  5913  32102 8763 113781 230232.56 -063426.1  6.18  82       Aqr
217782 BD+41  4665  32110 8766 113788 230236.34 +424528.1  5.09   2       And
217792 CD-35 15630  32122 8767 113860 230329.76 -344458.6  5.12     pi.   PsA
217891 BD+03  4818  32134 8773 113889 230352.61 +034912.3  4.48   4 bet   Psc
217902 CP-54 10197  32143 8774 113957 230439.57 -535752.7  5.37     kap   Gru
217906 BD+27  4480  32135 8775 113881 230346.33 +280456.8  2.44  53 bet   Peg
218031 BD+49  4028  32144 8780 113919 230410.83 +500306.1  4.64   3       And
218045 BD+14  4926  32149 8781 113963 230445.62 +151219.3  2.49  54 alf   Peg
218060 BD-08  6018  32153 8782 113996 230509.71 -074137.7  5.44  83 h     Aqr
218227 CD-44 15149  32184 8787 114131 230652.77 -433113.2  4.28     the   Gru
218240 CD-24 17497  32182 8789 114119 230640.81 -234435.2  4.48  86 c01   Aqr
218242 CD-39 14936  32186 8790 114132 230653.60 -385332.3  5.62     ups   Gru
218329 BD+08  4997  32196 8795 114144 230700.26 +092434.3  4.54  55       Peg
218356 BD+24  4716  32201 8796 114155 230706.74 +252806.0  4.76  56       Peg
218376 BD+58  2545  32197 8797 114104 230636.81 +592511.2  4.84   1       Cas
218452 BD+45  4149  32216 8804 114200 230739.28 +462314.3  5.30   4       And
218470 BD+48  3944  32220 8805 114210 230745.25 +491743.6  5.68   5       And
218527 BD+01  4686  32233 8807 114273 230840.84 +020739.4  5.42   5 A     Psc
218594 BD-21  6368  32246 8812 114341 230926.76 -211020.9  3.68  88 c02   Aqr
218634 BD+07  4981  32252 8815 114347 230931.45 +084037.8  5.05  57       Peg
218640 CD-23 17771A 32262 8817 114375 230954.88 -222727.3  4.71  89 c03   Aqr
218658 BD+74  1006  32237 8819 114222 230753.84 +752315.3  4.41  33 pi.   Cep
218670 CD-45 14947  32270 8820 114421 231021.43 -451447.9  3.88     iot   Gru
218700 BD+09  5170  32267 8821 114389 231001.47 +094919.6  5.39  58       Peg
218753 BD+58  2552  32272 8822 114365 230944.14 +591957.7  5.68   2       Cas
218804 BD+42  4592  32288 8825 114430 231027.36 +433241.1  5.91   6       And
218918 BD+07  4991  32302 8826 114520 231144.19 +084312.5  5.15  59       Peg
218935 BD+26  4580  32305 8827 114526 231149.31 +265051.3  6.19  60       Peg
219080 BD+48  3964  32316 8830 114570 231232.92 +492421.5  4.53   7       And
219215 BD-06  6170  32346 8834 114724 231419.33 -060254.7  4.22  90 phi   Aqr
219449 BD-09  6156  32374 8841 114855 231553.28 -090515.7  4.24  91 psi01 Aqr
219477 BD+27  4521  32375 8842 114844 231546.28 +281452.5  6.51  61       Peg
219571 CP-58  8062  32413 8848 114996 231725.81 -581409.3  3.99     gam   Tuc
219576 BD-08  6076  32401 8850 114939 231650.95 -074335.3  4.93  92 chi   Aqr
219615 BD+02  4648  32415 8852 114971 231709.49 +031656.1  3.70   6 gam   Psc
219688 BD-09  6160  32429 8858 115033 231754.20 -091057.0  4.41  93 psi02 Aqr
219693 CD-41 15211  32431 8859 115054 231809.79 -404926.6  5.54     phi   Gru
219734 BD+48  3991  32432 8860 115022 231744.62 +490055.0  4.82   8       And
219765 CP-88   204  32558 8862 115836 232803.57 -872856.1  5.50     tau   Oct
219784 CD-33 16476  32450 8863 115102 231849.43 -323154.6  4.41     gam   Scl
219815 BD+40  5043  32447 8864 115065 231823.33 +414625.3  5.98   9       And
219832 BD-10  6094  32459 8865 115115 231857.65 -093638.6  4.99  95 psi03 Aqr
219834 BD-14  6448  32462 8866 115126 231906.51 -132730.4  5.20  94       Aqr
219877 BD-05  5966  32468 8868 115142 231923.86 -050727.5  5.56  96       Aqr
219916 BD+67  1514  32463 8872 115088 231837.41 +680641.1  4.75  34 omi   Cep
219945 BD+47  4110  32476 8874 115152 231929.79 +483730.7  5.44  11       And
219981 BD+41  4752  32485 8876 115191 231952.38 +420440.9  5.81  10       And
220009 BD+04  4997  32491 8878 115227 232020.54 +052253.2  5.05   7 b     Psc
220061 BD+22  4810  32503 8880 115250 232038.22 +234425.3  4.58  62 tau   Peg
220088 BD+29  4908  32507 8882 115271 232049.50 +302454.3  5.58  63       Peg
220117 BD+37  4817  32510 8885 115280 232053.17 +381056.9  5.77  12       And
220222 BD+31  4897  32522 8887 115355 232154.93 +314844.9  5.35  64       Peg
220278 BD-15  6406  32531 8890 115404 232239.10 -150221.8  5.19  97       Aqr
220318 BD+20  5317  32535 8891 115407 232240.50 +204943.5  6.28  65       Peg
220321 BD-20  6587  32540 8892 115438 232258.30 -200601.2  3.96  98 b01   Aqr
220363 BD+11  4993  32543 8893 115444 232304.56 +121850.2  5.09  66       Peg
220599 BD+31  4904  32577 8903 115591 232450.82 +322305.5  5.56  67       Peg
220652 BD+61  2444  32582 8904 115590 232450.25 +621658.2  4.96   4       Cas
220657 BD+22  4833  32585 8905 115623 232522.66 +232414.4  4.42  68 ups   Peg
220704 BD-21  6420  32594 8906 115669 232602.82 -203830.7  4.38  99 b02   Aqr
220729 CP-53 10461  32603 8907 115713 232636.54 -524318.9  5.53     omi   Gru
220825 BD+00  4998  32620 8911 115738 232655.91 +011521.0  4.95   8 kap   Psc
220858 BD+00  4999  32628 8912 115768 232714.77 +010721.7  6.26   9       Psc
220885 BD+42  4672  32629 8913 115755 232707.33 +425443.1  5.75  13       And
220933 BD+24  4778  32640 8915 115806 232740.37 +251002.5  5.99  69       Peg
220954 BD+05  5173  32647 8916 115830 232758.17 +062244.8  4.27  10 the   Psc
221115 BD+11  5009  32667 8923 115919 232909.26 +124537.8  4.54  70       Peg
221253 BD+57  2748  32683 8926 115990 233001.92 +583256.1  4.89     AR    Cas
221345 BD+38  5023  32703 8930 116076 233117.20 +391411.0  5.22  14       And
221357 BD-22  6141  32714 8932 116118 233142.04 -212210.0  6.24 100       Aqr
221409 BD-01  4450  32724 8934 116146 233157.56 -010509.3  6.39  13       Psc
221507 CD-38 15527  32744 8937 116231 233258.19 -374906.1  4.38     bet   Scl
